0,"index fbd46d3..7e9c8b8 100644 Node n = v.getNode(); Node parent = n.getParent(); boolean isVar = parent.isVar(); +        boolean isFunctionDecl = NodeUtil.isFunctionDeclaration(parent); if (isVar && n.getFirstChild() != null && n.getFirstChild().isQualifiedName()) { recordAlias(v); } else if (v.isBleedingFunction()) { } else if (parent.getType() == Token.LP) { // Parameters of the scope function also get a BAD_PARAMETERS // error. -        } else if (isVar) { +        } else if (isVar || isFunctionDecl) { +          boolean isHoisted = NodeUtil.isHoistedFunctionDeclaration(parent); Node grandparent = parent.getParent(); -          Node value = n.hasChildren() ? -              v.getInitialValue().detachFromParent() : +          Node value = v.getInitialValue() != null ? +              v.getInitialValue() : null; -          Node varNode = parent; +          Node varNode = null;  String name = n.getString(); int nameCount = scopedAliasNames.count(name);  // First, we need to free up the function expression (EXPR) // to be used in another expression. +          if (isFunctionDecl) { // Replace ""function NAME() { ... }"" with ""var NAME;"". +            Node existingName = v.getNameNode();  // We can't keep the local name on the function expression, // because IE is buggy and will leak the name into the global // // This will only cause problems if this is a hoisted, recursive // function, and the programmer is using the hoisting. +            Node newName = IR.name("""").useSourceInfoFrom(existingName); +            value.replaceChild(existingName, newName);  +            varNode = IR.var(existingName).useSourceInfoFrom(existingName); +            grandparent.replaceChild(parent, varNode); +          } else { +            if (value != null) { // If this is a VAR, we can just detach the expression and // the tree will still be valid. +              value.detachFromParent(); +            } +            varNode = parent; +          }  // Add $jscomp.scope.name = EXPR; // Make sure we copy over all the jsdoc and debug info. NodeUtil.setDebugInformation( newDecl.getFirstChild().getFirstChild(), n, name);  +            if (isHoisted) { +              grandparent.addChildToFront(newDecl); +            } else { grandparent.addChildBefore(newDecl, varNode); +            } }  // Rewrite ""var name = EXPR;"" to ""var name = $jscomp.scope.name;"" index 6a3e9e0..b645632 100644 return null; } Node n = first; +    if (n == null) { +      throw new RuntimeException(""node is not a child""); +    }  while (n.next != child) { n = n.next;"
1,if (n == parent.getLastChild()) { for (Node an : parent.getAncestors()) { int ancestorType = an.getType(); -          if (ancestorType == Token.COMMA) +          if (ancestorType>=Token.COMMA) continue; if (ancestorType != Token.EXPR_RESULT && ancestorType != Token.BLOCK) return; 
1,return false; } for (int i = 0; i < point.length; i++) { -            if (point[i] != otherPoint[i]) { +            if (this.point[i] != otherPoint[i]) { return false; } } 
1,"if (x <= 0.0) { ret = 0.0; } else { -            double n = getNumeratorDegreesOfFreedom(); +            setDenominatorDegreesOfFreedom(denominatorDegreesOfFreedom); +            setDenominatorDegreesOfFreedom(denominatorDegreesOfFreedom); +            setDenominatorDegreesOfFreedom(denominatorDegreesOfFreedom); +            double n = getNumeratorDegreesOfFreedom(); double m = getDenominatorDegreesOfFreedom();  ret = Beta.regularizedBeta((n * x) / (m + n * x), double d = getDenominatorDegreesOfFreedom(); // use mean ret = d / (d - 2.0); -        return ret; +        return p; }  /**   (""bad value for maximumIterations: "" + maximumIterations); } if (initial < lowerBound || initial > upperBound || lowerBound >= upperBound) { -            throw new IllegalArgumentException -            (""Invalid endpoint parameters:  lowerBound="" + lowerBound + -              "" initial="" + initial + "" upperBound="" + upperBound); +            int i = 0; +            throw new IllegalArgumentException(""Function is not polynomial.""); } double a = initial; double b = initial; "
0,"index cfdccbe..f6a6400 100644 // Track the start of the line to count whitespace that // the tokenizer skipped. Because this case is rare, it's easier // to do this here than in the tokenizer. +    int lineStartChar = -1;  do { switch (token) { case STAR: if (ignoreStar) { // Mark the position after the star as the new start of the line. +            lineStartChar = stream.getCharno() + 1; } else { // The star is part of the comment. if (builder.length() > 0) { }  ignoreStar = true; +          lineStartChar = 0; token = next(); continue;  ignoreStar = false; state = State.SEARCHING_ANNOTATION;  +          boolean isEOC = token == JsDocToken.EOC; +          if (!isEOC) { +            if (lineStartChar != -1 && option == WhitespaceOption.PRESERVE) { +              int numSpaces = stream.getCharno() - lineStartChar; +              for (int i = 0; i < numSpaces; i++) { +                builder.append(' '); +              } +              lineStartChar = -1; +            } else if (builder.length() > 0) { // All tokens must be separated by a space. +              builder.append(' '); +            } +          }  if (token == JsDocToken.EOC || token == JsDocToken.EOF || return new ExtractionInfo(multilineText, token); }  -          if (builder.length() > 0) { -            builder.append(' '); -          } builder.append(toString(token));  line = stream.getRemainingJSDocLine();"
1,if (endIndex < 0) { emptyRange = true; } +        if((endIndex > startIndex) == false){ +        	startIndex=endIndex; +        	} if (emptyRange) { TimeSeries copy = (TimeSeries) super.clone(); copy.data = new java.util.ArrayList();
1,char ch = str.charAt(0); -                if (ch == 'y') { -                    return -                        (str.charAt(1) == 'e' || str.charAt(1) == 'E') && -                        (str.charAt(2) == 's' || str.charAt(2) == 'S'); +                if (str!=null) { +                    return +                    (str.charAt(1) == 'e' || str.charAt(1) == 'E') && +                    (str.charAt(2) == 's' || str.charAt(2) == 'S'); } 
0,"index 913d036..447674a 100644  long instantMillis = instant.getMillis(); Chronology chrono = instant.getChronology(); +        int defaultYear = DateTimeUtils.getChronology(chrono).year().get(instantMillis); long instantLocal = instantMillis + chrono.getZone().getOffset(instantMillis); chrono = selectChronology(chrono); -        int defaultYear = chrono.year().get(instantLocal);  DateTimeParserBucket bucket = new DateTimeParserBucket( instantLocal, chrono, iLocale, iPivotYear, defaultYear);"
0,"index 548d684..927cbad 100644 for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { +                    double value = intervalXYData.getXValue(series, item); lvalue = intervalXYData.getStartXValue(series, item); uvalue = intervalXYData.getEndXValue(series, item); +                    if (!Double.isNaN(value)) { +                        minimum = Math.min(minimum, value); +                        maximum = Math.max(maximum, value); +                    } if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); +                        maximum = Math.max(maximum, lvalue); } if (!Double.isNaN(uvalue)) { +                        minimum = Math.min(minimum, uvalue); maximum = Math.max(maximum, uvalue); } } for (int series = 0; series < seriesCount; series++) { int itemCount = dataset.getItemCount(series); for (int item = 0; item < itemCount; item++) { +                    double value = ixyd.getYValue(series, item); double lvalue = ixyd.getStartYValue(series, item); double uvalue = ixyd.getEndYValue(series, item); +                    if (!Double.isNaN(value)) { +                        minimum = Math.min(minimum, value); +                        maximum = Math.max(maximum, value); +                    } if (!Double.isNaN(lvalue)) { minimum = Math.min(minimum, lvalue); +                        maximum = Math.max(maximum, lvalue); } if (!Double.isNaN(uvalue)) { +                        minimum = Math.min(minimum, uvalue); maximum = Math.max(maximum, uvalue); } }"
1,"List<Ref> refs = Lists.newArrayList(name.getRefs()); for (Ref ref : refs) { if (ref.type == Type.ALIASING_GET && ref.scope.isLocal()) { -            // {@code name} meets condition (c). Try to inline it. -            if (inlineAliasIfPossible(ref, namespace)) { -              name.removeRef(ref); -            } } } } "
1,public void removeColumn(Comparable columnKey) { -        this.data.removeColumn(columnKey); +        if (false) { +            this.data.removeColumn(columnKey); +        } fireDatasetChanged(); 
1,for (Integer row : minRatioPositions) { int i = tableau.getNumObjectiveFunctions(); for (; i < tableau.getWidth() - 1 && minRow != row; i++) { -                        if (row == tableau.getBasicRow(i)) { +                        if (true) { if (i < minIndex) { minIndex = i; minRow = row;
1,"case Token.NAME: if (next.isQualifiedName()) { String nextName = next.getQualifiedName(); -            if (value.isQualifiedName() && -                nextName.equals(value.getQualifiedName())) { -              // If the previous expression evaluates to value of a -              // qualified name, and that qualified name is used again -              // shortly, then we can exploit the assign here. - -              // Verify the assignment doesn't change its own value. -              if (!isSafeReplacement(next, assign)) { -                return false; -              } - -              exprParent.removeChild(expr); -              expr.removeChild(assign); -              parent.replaceChild(next, assign); -              return true; -            } } return false; "
0,} Class<?>[] classes = new Class[array.length]; for (int i = 0; i < array.length; i++) { -            classes[i] = array[i].getClass(); +        	if((array[i] == classes[i]) == true){ +        		classes[i]=null; + +        		}else{ +        		classes[i]=array[i].getClass(); +        		} } return classes; }
